url	download_complete
mailman.ics.uci.edu/mailman/roster/autism	complete
www.ics.uci.edu/ugrad/degrees/Second_BA_INF.php	complete
www.ics.uci.edu/computing/contact/who.php	complete
www.ics.uci.edu/~dechter/publications/r137.html	complete
archive.ics.uci.edu/ml/datasets/HCC+Survival	incomplete
www.ics.uci.edu/~burke	incomplete
emj.ics.uci.edu/software	complete
www.ics.uci.edu/%7elab/lab_assistants/job_description.php	complete
archive.ics.uci.edu/ml/support/Breast+Cancer+Wisconsin+(Prognostic)	complete
archive.ics.uci.edu/ml/datasets/Statlog+%28Landsat+Satellite%29	complete
www.ics.uci.edu/community/icsjobs/icsjobs_list.php	complete
www.ics.uci.edu/~dechter/publications/r233.html	complete
www.ics.uci.edu/~seal/projects/trimdroid/index.html	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Ihler-Private%2FToDo-gtddata	complete
ngs.ics.uci.edu/research/projects	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/levels-of-analysis.htm	complete
www.ics.uci.edu/~dechter/courses/ics-275a/winter-2016	complete
www.ics.uci.edu/%7elab/lab_schedule/spring_finals.php	complete
archive.ics.uci.edu/ml/datasets/Communities+and+Crime	incomplete
mailman.ics.uci.edu/mailman/subscribe/test1	complete
www.ics.uci.edu/computing/linux/services.php	complete
archive.ics.uci.edu/ml/datasets/ICMLA+2014+Accepted+Papers+Data+Set	complete
vision.ics.uci.edu/papers/GhiasiF_CVPR_2014	complete
mailman.ics.uci.edu/mailman/subscribe/uicds	complete
www.ics.uci.edu/computing/linux/gsu.php	complete
www.ics.uci.edu/~dechter/publications/r133.html	complete
ngs.ics.uci.edu/personal	complete
archive.ics.uci.edu/ml/datasets/Solar+Flare	incomplete
ngs.ics.uci.edu/blog	complete
archive.ics.uci.edu/ml/machine-learning-databases/waveform	incomplete
isg.ics.uci.edu/partnerships.html	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/metaphors.htm	complete
swiki.ics.uci.edu/doku.php/announce:announce	complete
www.ics.uci.edu/~alexv AT ics.uci.edu	complete
www.ics.uci.edu/grad/profiles	complete
www.ics.uci.edu/computing/network	complete
archive.ics.uci.edu/ml/machine-learning-databases/soybean	incomplete
sprout.ics.uci.edu/past_projects/cliques/main.html	complete
www.ics.uci.edu/~seal/projects/archevolution/index.html	complete
sli.ics.uci.edu/video/cs274a/Lecture06.html	complete
emj.ics.uci.edu/wp-login.php	complete
www.ics.uci.edu/~const	complete
www.ics.uci.edu/about/visit/index.php	complete
sli.ics.uci.edu/PmWiki/PmWiki	complete
www.ics.uci.edu/faculty/area/area_ubi.php	complete
support.ics.uci.edu/passwd/index.php	complete
www.ics.uci.edu/~taylor	complete
www.ics.uci.edu/~marios	complete
archive.ics.uci.edu/ml/machine-learning-databases/function-finding	incomplete
mailman.ics.uci.edu/mailman/options/aperture	complete
www.ics.uci.edu/~dechter/courses/ics-275a/fall-2001	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/364a_files/sheet003.html	complete
archive.ics.uci.edu/ml/datasets/Heterogeneity+Activity+Recognition	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00286	incomplete
mailman.ics.uci.edu/mailman/private/uci-staff	complete
mailman.ics.uci.edu/mailman/options/docking	complete
sli.ics.uci.edu/Classes/2011S-274a	complete
archive.ics.uci.edu/ml/machine-learning-databases/00440	complete
archive.ics.uci.edu/ml/machine-learning-databases/ebl	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00442	complete
archive.ics.uci.edu/ml/datasets/Devanagari+Handwritten+Character+Dataset	incomplete
archive.ics.uci.edu/ml/datasets/Twitter+Data+set+for+Arabic+Sentiment+Analysis	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00445	complete
archive.ics.uci.edu/ml/machine-learning-databases/00446	complete
mailman.ics.uci.edu/mailman/admin/informatics-nonstudents	complete
sli.ics.uci.edu/video/cs178/Lecture24.html	complete
isg.ics.uci.edu/publications.html	complete
www.ics.uci.edu/~dvk/pub/JCDL07_dvk.html	complete
mailman.ics.uci.edu/mailman/subscribe/hobbes	complete
mailman.ics.uci.edu/mailman/options/ictd	complete
www.ics.uci.edu/about/bren/gallery/gallery_03_jpg.php	complete
www.ics.uci.edu/faculty/area/area_medical.php	incomplete
mailman.ics.uci.edu/mailman/listinfo/45c-tutors	complete
mailman.ics.uci.edu/mailman/listinfo/6a-questions	complete
sprout.ics.uci.edu/projects/PEPSI	incomplete
archive.ics.uci.edu/ml/datasets/Forest+Fires	complete
sli.ics.uci.edu/misc/cs179/pyGM_LoopyBP.html	complete
www.ics.uci.edu/~elzarki	incomplete
sli.ics.uci.edu/Shekars-Private/AddSideBar	complete
jobs.ics.uci.edu	complete
www.ics.uci.edu/~ihler/index.html	complete
vision.ics.uci.edu/papers/RamananF_CVPR_2003	complete
archive.ics.uci.edu/ml	complete
archive.ics.uci.edu/ml/datasets/Geo-Magnetic+field+and+WLAN+dataset+for+indoor+localisation+from+wristband+and+smartphone	incomplete
archive.ics.uci.edu/ml/datasets/UJIIndoorLoc-Mag	incomplete
www.ics.uci.edu/~qliu1/nips13_workshop	complete
mailman.ics.uci.edu/mailman/listinfo/middleware2007	complete
mailman.ics.uci.edu/mailman/create	complete
vision.ics.uci.edu/papers/DesaiR_ECCV_2012	complete
sli.ics.uci.edu/Ihler-Photos/Main	complete
www.ics.uci.edu/computing/services/printing.php	complete
www.ics.uci.edu/grad/admissions/Prospective_Re-applying.php	complete
archive.ics.uci.edu/ml/datasets/Breast+Cancer+Wisconsin+%28Prognostic%29	complete
sli.ics.uci.edu/Classes-CS178-Notes/Regression	complete
flamingo.ics.uci.edu/releases/2.0.1	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/189_files/sheet001.html	complete
futurehealth.ics.uci.edu/wp-includes/wlwmanifest.xml	complete
sprout.ics.uci.edu/past_projects/cliques/presentations.html	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Library%2FLibrary	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/preattentive-props.htm	incomplete
sprout.ics.uci.edu	complete
www.ics.uci.edu/~alirezs1	complete
archive.ics.uci.edu/ml/datasets/ISOLET	incomplete
sli.ics.uci.edu/video/cs178/Lecture05.html	complete
vision.ics.uci.edu/papers/Weber_TCBB_2008	complete
archive.ics.uci.edu/ml/datasets/Dataset+for+Sensorless+Drive+Diagnosis	incomplete
sli.ics.uci.edu/Profiles/Raman	complete
archive.ics.uci.edu/ml/index.html	complete
xtune.ics.uci.edu/xtune-pub.htm	complete
archive.ics.uci.edu/ml/datasets/Japanese+Credit+Screening	incomplete
www.ics.uci.edu/~dechter/publications/r69.html	complete
www.ics.uci.edu/community/events/extreme/mentor/index.php	complete
www.ics.uci.edu/~bic	complete
www.ics.uci.edu/grad/policies/GradPolicies_ComprehensiveExam.php	complete
mailman.ics.uci.edu/mailman/listinfo/cs132ta	complete
archive.ics.uci.edu/ml/datasets/Dynamic+Features+of+VirusShare+Executables	incomplete
www.ics.uci.edu/%7Edutt	complete
archive.ics.uci.edu/ml/datasets/Car+Evaluation	complete
www.ics.uci.edu/community/news/student_blogs	complete
mailman.ics.uci.edu/mailman/private/cert-cab	complete
archive.ics.uci.edu/ml/datasets.html	complete
www.ics.uci.edu/~seal	complete
www.ics.uci.edu/ugrad/financial/index.php	complete
netreg.ics.uci.edu?topic=Please+log+into+system%3A++%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3BUsing+LDAP+Authentication+with+ICS+ID+and+Password&state__=wcapp.help%2F%2F1524212668%2F%2F%2F%2F%2F%26bf483c0a6bbec92d1997e1edb400bc03	complete
archive.ics.uci.edu/ml/support/Audiology+(Original)	incomplete
www.ics.uci.edu/ugrad/courses/listing.php	complete
archive.ics.uci.edu/ml/support/Dermatology	incomplete
sli.ics.uci.edu/Category	complete
sli.ics.uci.edu/Ihler-Private/Personal	incomplete
www.ics.uci.edu/grad/funding/index.php	complete
www.ics.uci.edu/~dechter/publications/r15a.html	incomplete
mailman.ics.uci.edu/mailman/roster/grad_social_club	complete
www.ics.uci.edu/~dechter/publications/r80.html	incomplete
www.ics.uci.edu/~dechter/courses/ics-280/spring-2004	incomplete
sli.ics.uci.edu/video/cs274a/Lecture16.html	incomplete
vision.ics.uci.edu/papers/NguyenRFR_BVW_2016	complete
futurehealth.ics.uci.edu/news-events/conferences	complete
www.ics.uci.edu/~dechter/courses/ics-280/spring-2002	complete
www.ics.uci.edu/~dechter/courses/ics-280/spring-2003	complete
www.ics.uci.edu/faculty/area/index.php	complete
www.ics.uci.edu/~seal/projects/patdroid/index.html	complete
sli.ics.uci.edu/Classes/2012F-273a-Comments	incomplete
mailman.ics.uci.edu/mailman/subscribe/se-committee	complete
archive.ics.uci.edu/ml/datasets/Badges	incomplete
www.ics.uci.edu/community/scholarships/scholarship_application.php	complete
sli.ics.uci.edu/PmWiki/SkinTemplates	incomplete
vision.ics.uci.edu/projects/grouping	complete
vision.ics.uci.edu/papers/WangF_TR_2014	complete
vision.ics.uci.edu/people/21.html	complete
www.ics.uci.edu/~willmlam	incomplete
mailman.ics.uci.edu/mailman/subscribe/cert-all	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/gdl-color.htm	complete
mailman.ics.uci.edu/mailman/roster/hana-wizard-admins	complete
mailman.ics.uci.edu/mailman/listinfo/autism	complete
www.ics.uci.edu/~yaltowim	complete
graphics.ics.uci.edu/news.html	complete
mailman.ics.uci.edu/mailman/subscribe/ivecg-faculty	complete
archive.ics.uci.edu/ml/support/Pittsburgh+Bridges	incomplete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/general-design-rules.htm	incomplete
sli.ics.uci.edu/Shekars-Private/Shekars-Private	incomplete
mailman.ics.uci.edu/mailman/admin/omg	complete
mailman.ics.uci.edu/mailman/subscribe/ics6b-w08	complete
swiki.ics.uci.edu/doku.php/announce:spring-2018	complete
www.ics.uci.edu/%7Ewmt/socialCodeGroup/publications.html	incomplete
futurehealth.ics.uci.edu/news-events/uci-events	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes%2FNSC	incomplete
sli.ics.uci.edu/Ihler/SideBar	complete
archive.ics.uci.edu/ml/machine-learning-databases/statlog/shuttle	incomplete
www.ics.uci.edu/~dechter/talks/lifted-minischool-2014	incomplete
www.ics.uci.edu/~dechter/courses/ics-270a/spring-01	complete
mailman.ics.uci.edu/mailman/admin/nsf-career	complete
www.ics.uci.edu/~emj/newsletter.html	complete
isg.ics.uci.edu/visitors.html	complete
mailman.ics.uci.edu/mailman/admin/aperture	complete
sli.ics.uci.edu/Ihler-Photos/Main?from=Ihler-Photos.Ihler-Photos	incomplete
vision.ics.uci.edu/papers/StallerFBWED_Dev_2015	complete
emj.ics.uci.edu/comments/feed	complete
sli.ics.uci.edu/video/cs178/Lecture21.html	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes-CS18-Notes%2FMatlab-Classes	complete
www.ics.uci.edu/~kobsa/courses/ICS280/07S/syllabus.htm	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/thyroid-disease	incomplete
mailman.ics.uci.edu/mailman/options/45j-tutors	complete
mcs.ics.uci.edu/about/curriculum	incomplete
www.ics.uci.edu/~dvk/code/RelDC.html	complete
archive.ics.uci.edu/ml/datasets/Individual+household+electric+power+consumption	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00298	incomplete
www.ics.uci.edu/faculty/area/area_social.php	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Johutchi-Private%2FJohutchi-Private	complete
www.ics.uci.edu/~dvk/pub/SIGMOD04_dvk.html	complete
mailman.ics.uci.edu/mailman/admin/mlrg	incomplete
sli.ics.uci.edu/Classes/2012S-274b-ProjectIdeas	incomplete
archive.ics.uci.edu/ml/datasets/Servo	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/forest-fires	complete
archive.ics.uci.edu/ml/datasets/Phishing+Websites	complete
sherlock.ics.uci.edu/pub.html	complete
seal.ics.uci.edu/projects/letterbomb/index.html	complete
www.ics.uci.edu/~mshmueli	complete
sprout.ics.uci.edu/past_projects/cliques/download/CLQ_LICENSE	incomplete
archive.ics.uci.edu/ml/datasets/contact.html	incomplete
archive.ics.uci.edu/ml/datasets/REALDISP+Activity+Recognition+Dataset	incomplete
www.ics.uci.edu/computerscience/research/research_highlight_view.php	complete
www.ics.uci.edu/~kai.zheng	complete
elnino.ics.uci.edu/index.php	complete
www.ics.uci.edu/faculty/area/area_compdesign.php	complete
vision.ics.uci.edu/papers/Ghiasi_THESIS_2016	complete
www.ics.uci.edu/ugrad/policies/Computer_Acct_Backup.php	complete
archive.ics.uci.edu/ml/machine-learning-databases/artificial-characters	incomplete
www.ics.uci.edu/~minyounk	complete
www.ics.uci.edu/ugrad/degrees/degree_in4matx.php	incomplete
sli.ics.uci.edu/Projects/Vision	incomplete
archive.ics.uci.edu/ml/datasets/University+of+Tehran+Question+Dataset+2016+%28UTQD.2016%29	incomplete
emj.ics.uci.edu/papers/cognition-papers	complete
www.ics.uci.edu/~dechter/publications/r95.html	incomplete
www.ics.uci.edu/~projects/dissemination/schoolWorkshop/docs.htm	complete
seal.ics.uci.edu/projects/fusion/hin.html	complete
mailman.ics.uci.edu/mailman/admin/45j-tutors	incomplete
www.ics.uci.edu/~dechter/publications/r154.html	incomplete
mailman.ics.uci.edu/mailman/listinfo/femalegrads	complete
www.ics.uci.edu/~dechter/publications/r173.html	incomplete
www.ics.uci.edu/ugrad/courses/index.php	complete
mailman.ics.uci.edu/mailman/listinfo/hans-subtest	incomplete
archive.ics.uci.edu/ml/datasets/Undocumented	incomplete
www.ics.uci.edu/~lab/lab_schedule/index.php	incomplete
ngs.ics.uci.edu/partners	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/users-are-diff.htm	complete
vision.ics.uci.edu/papers/OsinderoWH_NC_2005	complete
mailman.ics.uci.edu/mailman/subscribe/cs132ta	complete
mailman.ics.uci.edu/mailman/admin/informatics-onetimelecturers	complete
mailman.ics.uci.edu/mailman/options/ops-git-commits	complete
archive.ics.uci.edu/ml/datasets/Statlog+%28Vehicle+Silhouettes%29	incomplete
www.ics.uci.edu/~ljalali	complete
mailman.ics.uci.edu/mailman/private/cert-all	complete
sli.ics.uci.edu/misc/cs179/pyGM_Learning.html	complete
sli.ics.uci.edu/PmWiki/Version	incomplete
www.ics.uci.edu/~dsm/dyn/release/api/globals_defs.html	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Group%2FIhler	incomplete
www.ics.uci.edu/~dechter/publications/r108.html	complete
www.ics.uci.edu/~emj/opportunities.html	complete
archive.ics.uci.edu/ml/datasets/Covertype	incomplete
archive.ics.uci.edu/ml/datasets/Bach+Choral+Harmony	complete
frost.ics.uci.edu	incomplete
www.ics.uci.edu/about/search/search_facilities.php	complete
www.ics.uci.edu/~mayur	incomplete
mailman.ics.uci.edu/mailman/roster/se-committee	complete
www.ics.uci.edu/community/scholarships/index	complete
www.ics.uci.edu/~seal/projects/nemo/index.html	complete
www.ics.uci.edu/computing/account	complete
www.ics.uci.edu/~sforouza	complete
mailman.ics.uci.edu/mailman/listinfo/cs-all	complete
archive.ics.uci.edu/ml/datasets/Pioneer-1+Mobile+Robot+Data	incomplete
mailman.ics.uci.edu/mailman/listinfo/crick	complete
www.ics.uci.edu/~gillianrh	complete
archive.ics.uci.edu/ml/datasets/GPS+Trajectories	incomplete
sli.ics.uci.edu/Classes/2011W-178-Comments	incomplete
www.ics.uci.edu/%7eramang/RamanGrover/Home.html	incomplete
sli.ics.uci.edu/Category/PmWikiDeveloper	complete
mailman.ics.uci.edu/mailman/options/soar/etrainer--at--uci.edu	complete
archive.ics.uci.edu/ml/datasets/Australian+Sign+Language+signs	incomplete
www.ics.uci.edu/computing/account/activate.php	complete
archive.ics.uci.edu/ml/datasets/Optical+Recognition+of+Handwritten+Digits	incomplete
www.ics.uci.edu/~dechter/publications/r51.html	incomplete
www.ics.uci.edu/~nmdo	complete
www.ics.uci.edu/~ronen/Site//Home_files/widget0_markup.html	complete
vision.ics.uci.edu/people.html	complete
sli.ics.uci.edu/Profiles/Guest	incomplete
www.ics.uci.edu/grad/admissions/index.php	complete
sli.ics.uci.edu/PmWiki/WikiTrails	complete
www.ics.uci.edu/~dechter/index.html	complete
mailman.ics.uci.edu/mailman/roster/ops-git-commits	complete
www.ics.uci.edu/~hamidb	complete
www.ics.uci.edu/~yunh	complete
www.ics.uci.edu/~gts	complete
www.ics.uci.edu/computing/bin/img/email/servers	complete
archive.ics.uci.edu/ml/datasets/Crowdsourced+Mapping	incomplete
mailman.ics.uci.edu/mailman/subscribe/satware	complete
archive.ics.uci.edu/ml/datasets/Waveform+Database+Generator+%28Version+2%29	incomplete
archive.ics.uci.edu/ml/datasets/Blood+Transfusion+Service+Center	incomplete
archive.ics.uci.edu/ml/datasets/User+Knowledge+Modeling	incomplete
sli.ics.uci.edu/PmWiki/AccessKeys	incomplete
sli.ics.uci.edu/video/cs274a/Lecture05.html	incomplete
sli.ics.uci.edu/Classes-CS178-Notes/Boosting	incomplete
wics.ics.uci.edu/about-us	complete
www.ics.uci.edu/~ronen/Site/Teaching.html	incomplete
www.ics.uci.edu/~dechter/publications/r92.html	incomplete
archive.ics.uci.edu/ml/datasets/Data+for+Software+Engineering+Teamwork+Assessment+in+Education+Setting	incomplete
mailman.ics.uci.edu/mailman/roster/46-tutors	complete
mailboss.ics.uci.edu	complete
www.ics.uci.edu/~dsm/dyn/release/people.html	complete
archive.ics.uci.edu/ml/datasets/SML2010	incomplete
mailman.ics.uci.edu/mailman/options/cs132ta	complete
mailman.ics.uci.edu/mailman/listinfo/theory-seminar	complete
mailman.ics.uci.edu/mailman/listinfo/grad_social_club	complete
www.ics.uci.edu/~dechter/publications/r184.html	incomplete
www.ics.uci.edu/grad/policies/index	complete
sconce.ics.uci.edu/134-W15	complete
www.ics.uci.edu/%7erares	incomplete
mailman.ics.uci.edu/mailman/roster/informatics-ms	complete
archive.ics.uci.edu/ml/datasets/Perfume+Data	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_10.html	complete
archive.ics.uci.edu/ml/datasets/Record+Linkage+Comparison+Patterns	incomplete
sli.ics.uci.edu/PmWiki/Contributors	incomplete
www.ics.uci.edu/~dechter/publications/r200.html	incomplete
archive.ics.uci.edu/ml/datasets/Cervical+cancer+%28Risk+Factors%29	incomplete
sli.ics.uci.edu/PmWiki/DesignNotes	incomplete
sli.ics.uci.edu/Classes-CS178-Notes/Bagging	incomplete
archive.ics.uci.edu/ml/datasets/Mushroom	complete
www.ics.uci.edu/grad/degrees/index.php	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes%2F2016S-274b-ProjectIdeas	incomplete
www.ics.uci.edu/~dechter/publications/r81.html	incomplete
archive.ics.uci.edu/ml/datasets/Weight+Lifting+Exercises+monitored+with+Inertial+Measurement+Units	incomplete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed	complete
www.ics.uci.edu/~mlichman	complete
archive.ics.uci.edu/ml/support/KDD+Cup+1999+Data	complete
archive.ics.uci.edu/ml/machine-learning-databases/abalone	incomplete
mailman.ics.uci.edu/mailman/options/6a-questions	complete
archive.ics.uci.edu/ml/datasets/Bike+Sharing+Dataset	incomplete
archive.ics.uci.edu/ml/datasets/Open+University+Learning+Analytics+dataset	incomplete
dynamo.ics.uci.edu/related.html	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Code%2FMxGraphModel	incomplete
www.ics.uci.edu/~dechter/publications/r27.html	incomplete
www.ics.uci.edu/~dechter/publications/r19.html	complete
www.ics.uci.edu/~rnuray	complete
www.ics.uci.edu/~dechter/publications/r89.html	incomplete
testlab.ics.uci.edu/estw	complete
www.ics.uci.edu/~projects/dissemination/research.htm	complete
www.ics.uci.edu/~dvk/pub/SPIE04_dvk.html	complete
mailman.ics.uci.edu/mailman/roster/45c-tutors	complete
archive.ics.uci.edu/ml/machine-learning-databases/00279	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/00278	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Ihler-Private%2FPapers	complete
mondego.ics.uci.edu/projects/SourcererCC	incomplete
support.ics.uci.edu/intranet	complete
seal.ics.uci.edu/projects/titanium/index.html	complete
www.ics.uci.edu/~dsm/dyn/release/api/device_8h.html	complete
sli.ics.uci.edu/video/cs178/Lecture10.html	complete
archive.ics.uci.edu/ml/datasets/Gas+sensor+array+under+dynamic+gas+mixtures	incomplete
mailman.ics.uci.edu/mailman/admin/igb-community	complete
